Half,Clock,Play,Score,game_id,home_id,away_id,game_date,time,Period
1,02:14:00,Free throw 2 of 2 made by Lazar Djokovic(Xav),32 - 38,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,02:14:00,Substitution Xav: in Abou Ousmane,31 - 38,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,02:14:00,Substitution Xav: out Kachi Nzeh,31 - 38,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,02:14:00,Substitution UGA: in Justin Hill,31 - 38,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,02:14:00,Substitution UGA: out Silas Demary Jr.,31 - 38,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,02:14:00,"Free throw 1 of 2 missed by Lazar Djokovic(Xav), rebound offensive dead ball Xav",31 - 38,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,02:14:00,Foul personal (shooting;2 free throws) (inside left) Dylan James(UGA),31 - 38,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,02:25:00,3pt jump shot (outside right) made by RJ Melendez(UGA),31 - 38,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,02:40:00,2pt floating jump shot (in the paint) made by Quincy Olivari(Xav),31 - 35,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,02:58:00,2pt layup (under the basket) made by Jalen DeLoach(UGA),29 - 35,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,03:11:00,Substitution Xav: in Lazar Djokovic,29 - 33,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,03:11:00,Substitution Xav: out Abou Ousmane,29 - 33,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,03:11:00,Substitution UGA: in RJ Melendez,29 - 33,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,03:11:00,Substitution UGA: out Justin Hill,29 - 33,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,03:11:00,Timeout commercial,29 - 33,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,03:11:00,"Foul personal (inside right) Abou Ousmane(Xav), foul on Noah Thomasson(UGA)",29 - 33,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,03:22:00,2pt layup (under the basket) made by Abou Ousmane(Xav),29 - 33,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,03:47:00,2pt layup (2nd chance;off turnover) (under the basket) made by Silas Demary Jr.(UGA),27 - 33,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,03:47:00,"2pt layup (off turnover) (under the basket) missed by Justin Hill(UGA), rebound offensive Silas Demary Jr.(UGA)",27 - 31,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,03:52:00,"Turnover lost ball (inside center) Abou Ousmane(Xav), steal Noah Thomasson(UGA)",27 - 31,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,04:00:00,"2pt layup (in the paint) missed by Jalen DeLoach(UGA), rebound defensive Abou Ousmane(Xav)",27 - 31,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,04:13:00,2pt jump shot (in the paint) made by Desmond Claude(Xav),27 - 31,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,04:20:00,Substitution UGA: in Dylan James,25 - 31,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,04:20:00,Substitution UGA: out Frank Anselem-Ibe,25 - 31,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,04:20:00,"Foul personal (under the basket) Frank Anselem-Ibe(UGA), foul on Abou Ousmane(Xav)",25 - 31,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,04:28:00,"3pt jump shot (off turnover) (outside center) missed by Justin Hill(UGA), rebound defensive Kachi Nzeh(Xav)",25 - 31,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,04:51:00,Substitution Xav: in Abou Ousmane,25 - 31,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,04:51:00,Substitution Xav: out Sasa Ciani,25 - 31,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,04:51:00,Turnover bad pass (inside left) Sasa Ciani(Xav),25 - 31,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,05:06:00,"Turnover lost ball (in the paint) Silas Demary Jr.(UGA), steal Dayvion McKnight(Xav)",25 - 31,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,05:29:00,"2pt jump shot (2nd chance) (in the paint) missed by Desmond Claude(Xav), rebound defensive Silas Demary Jr.(UGA)",25 - 31,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,05:37:00,"2pt floating jump shot (in the paint) missed by Sasa Ciani(Xav), rebound offensive Kachi Nzeh(Xav)",25 - 31,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,05:46:00,"2pt driving layup (in the paint) made by Frank Anselem-Ibe(UGA), assist Noah Thomasson(UGA)",25 - 31,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,05:54:00,Substitution Xav: in Dayvion McKnight,25 - 29,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,05:54:00,Substitution Xav: out Trey Green,25 - 29,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,05:54:00,Substitution UGA: in Justin Hill,25 - 29,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,05:54:00,Substitution UGA: out Blue Cain,25 - 29,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,05:54:00,"Foul personal (inside center) Quincy Olivari(Xav), foul on Silas Demary Jr.(UGA)",25 - 29,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,06:04:00,2pt layup (in the paint) made by Kachi Nzeh(Xav),25 - 29,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,06:18:00,2pt layup (2nd chance) (under the basket) made by Frank Anselem-Ibe(UGA),23 - 29,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,06:22:00,"2pt jump shot (inside center) missed by Noah Thomasson(UGA), rebound offensive Frank Anselem-Ibe(UGA)",23 - 27,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,06:37:00,Free throw 2 of 2 (2nd chance) made by Kachi Nzeh(Xav),23 - 27,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,06:37:00,Free throw 1 of 2 (2nd chance) made by Kachi Nzeh(Xav),22 - 27,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,06:37:00,"Foul personal (shooting;2 free throws) (in the paint) Frank Anselem-Ibe(UGA), foul on Kachi Nzeh(Xav)",21 - 27,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,06:40:00,"3pt jump shot (outside center) missed by Trey Green(Xav), rebound offensive Kachi Nzeh(Xav)",21 - 27,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,06:56:00,2pt dunk (2nd chance) (under the basket) made by Jalen DeLoach(UGA),21 - 27,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,07:01:00,"2pt driving layup (under the basket) missed by Noah Thomasson(UGA), rebound offensive Jalen DeLoach(UGA)",21 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,07:10:00,Substitution Xav: in Sasa Ciani,21 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,07:10:00,Substitution Xav: in Kachi Nzeh,21 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,07:10:00,Substitution Xav: in Trey Green,21 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,07:10:00,Substitution Xav: out Abou Ousmane,21 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,07:10:00,Substitution Xav: out Dayvion McKnight,21 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,07:10:00,Substitution Xav: out Lazar Djokovic,21 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,07:10:00,Substitution UGA: in Jalen DeLoach,21 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,07:10:00,Substitution UGA: in Frank Anselem-Ibe,21 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,07:10:00,Substitution UGA: in Silas Demary Jr.,21 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,07:10:00,Substitution UGA: in Noah Thomasson,21 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,07:10:00,Substitution UGA: out Russel Tchewa,21 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,07:10:00,Substitution UGA: out RJ Melendez,21 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,07:10:00,Substitution UGA: out Dylan James,21 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,07:10:00,Substitution UGA: out Justin Hill,21 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,07:10:00,Timeout commercial,21 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,07:10:00,"Foul personal (inside right) Dayvion McKnight(Xav), foul on Justin Hill(UGA)",21 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,07:25:00,"2pt jump shot (in the paint) made by Abou Ousmane(Xav), assist Desmond Claude(Xav)",21 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,07:36:00,"2pt jump shot (inside left) missed by RJ Melendez(UGA), rebound defensive Desmond Claude(Xav)",19 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,07:46:00,"2pt jump shot (inside right) missed by Lazar Djokovic(Xav), rebound defensive Dylan James(UGA)",19 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,08:01:00,"2pt step back jump shot (in the paint) missed by Justin Hill(UGA), rebound defensive Lazar Djokovic(Xav)",19 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,08:15:00,"2pt layup (under the basket) missed by Lazar Djokovic(Xav), rebound defensive Dylan James(UGA)",19 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,08:26:00,"2pt layup (under the basket) missed by Russel Tchewa(UGA), rebound defensive Abou Ousmane(Xav)",19 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,08:45:00,"2pt dunk (under the basket) made by Abou Ousmane(Xav), assist Desmond Claude(Xav)",19 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,09:03:00,"3pt jump shot (outside center) missed by Blue Cain(UGA), rebound defensive Lazar Djokovic(Xav)",17 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,09:13:00,"2pt step back jump shot (inside right) missed by Dayvion McKnight(Xav), rebound defensive RJ Melendez(UGA)",17 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,09:33:00,3pt jump shot (outside center) made by Justin Hill(UGA),17 - 25,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,09:45:00,"3pt jump shot (outside center) missed by Desmond Claude(Xav), rebound defensive Blue Cain(UGA)",17 - 22,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,10:08:00,"3pt jump shot (outside left) made by Justin Hill(UGA), assist Russel Tchewa(UGA)",17 - 22,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,10:30:00,"2pt jump shot (off turnover) (inside center) made by Abou Ousmane(Xav), assist Desmond Claude(Xav)",17 - 19,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,10:38:00,"Turnover bad pass (inside right) Justin Hill(UGA), steal Desmond Claude(Xav)",15 - 19,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,10:54:00,"2pt dunk (off turnover) (under the basket) made by Desmond Claude(Xav), assist Dayvion McKnight(Xav)",15 - 19,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,11:03:00,Substitution Xav: in Abou Ousmane,13 - 19,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,11:03:00,Substitution Xav: in Lazar Djokovic,13 - 19,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,11:03:00,Substitution Xav: in Desmond Claude,13 - 19,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,11:03:00,Substitution Xav: out Gytis Nemeiksa,13 - 19,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,11:03:00,Substitution Xav: out Sasa Ciani,13 - 19,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,11:03:00,Substitution Xav: out Trey Green,13 - 19,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,11:03:00,Substitution UGA: in Russel Tchewa,13 - 19,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,11:03:00,Substitution UGA: in Dylan James,13 - 19,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,11:03:00,Substitution UGA: out Jalen DeLoach,13 - 19,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,11:03:00,Substitution UGA: out RJ Sunahara,13 - 19,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,11:03:00,Timeout commercial,13 - 19,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,11:03:00,Turnover bad pass (outside right) Justin Hill(UGA),13 - 19,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,11:15:00,"2pt floating jump shot (inside center) missed by Trey Green(Xav), rebound defensive Jalen DeLoach(UGA)",13 - 19,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,11:32:00,2pt driving layup (under the basket) made by Justin Hill(UGA),13 - 19,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,11:52:00,2pt floating jump shot (in the paint) made by Dayvion McKnight(Xav),13 - 17,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,12:03:00,2pt dunk (off turnover;fast break) (under the basket) made by RJ Melendez(UGA),11 - 17,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,12:09:00,"Turnover bad pass (back court) Gytis Nemeiksa(Xav), steal RJ Melendez(UGA)",11 - 15,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,12:09:00,Turnover (outside center) UGA,11 - 15,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,12:13:00,"2pt driving layup (under the basket) missed by Justin Hill(UGA), rebound defensive Gytis Nemeiksa(Xav)",11 - 15,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,12:22:00,"3pt jump shot (outside left) missed by Gytis Nemeiksa(Xav), rebound defensive Blue Cain(UGA)",11 - 15,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,12:38:00,Substitution UGA: in Blue Cain,11 - 15,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,12:38:00,Substitution UGA: out Silas Demary Jr.,11 - 15,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,12:38:00,Free throw 2 of 2 made by Silas Demary Jr.(UGA),11 - 15,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,12:38:00,Substitution Xav: in Quincy Olivari,11 - 14,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,12:38:00,Substitution Xav: out Desmond Claude,11 - 14,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,12:38:00,Free throw 1 of 2 made by Silas Demary Jr.(UGA),11 - 14,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,12:38:00,"Foul personal (shooting;2 free throws) (inside right) Sasa Ciani(Xav), foul on Silas Demary Jr.(UGA)",11 - 13,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,12:54:00,Free throw 2 of 2 made by Gytis Nemeiksa(Xav),11 - 13,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,12:54:00,"Free throw 1 of 2 missed by Gytis Nemeiksa(Xav), rebound offensive dead ball Xav",10 - 13,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,12:54:00,Foul personal (shooting;2 free throws) (under the basket) Jalen DeLoach(UGA),10 - 13,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,13:11:00,Free throw 2 of 2 (2nd chance) missed by RJ Sunahara(UGA),34 - 46,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,13:11:00,Free throw 1 of 2 (2nd chance) made by RJ Sunahara(UGA),34 - 46,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,13:11:00,Foul personal (shooting;2 free throws) (in the paint) Trey Green(Xav),10 - 12,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,13:30:00,Substitution Xav: in Gytis Nemeiksa,10 - 12,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,13:30:00,Substitution Xav: in Sasa Ciani,10 - 12,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,13:30:00,Substitution Xav: in Trey Green,10 - 12,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,13:30:00,Substitution Xav: out Abou Ousmane,10 - 12,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,13:30:00,Substitution Xav: out Lazar Djokovic,10 - 12,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,13:30:00,Substitution Xav: out Quincy Olivari,10 - 12,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,13:30:00,Substitution UGA: in Jalen DeLoach,10 - 12,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,13:30:00,Substitution UGA: in RJ Melendez,10 - 12,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,13:30:00,Substitution UGA: in Justin Hill,10 - 12,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,13:30:00,Substitution UGA: in RJ Sunahara,10 - 12,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,13:30:00,Substitution UGA: out Russel Tchewa,10 - 12,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,13:30:00,Substitution UGA: out Dylan James,10 - 12,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,13:30:00,Substitution UGA: out Noah Thomasson,10 - 12,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,13:30:00,Substitution UGA: out Blue Cain,10 - 12,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,13:30:00,Timeout commercial,10 - 12,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,13:30:00,"2pt layup (blocked) (under the basket) missed by Blue Cain(UGA), block Dayvion McKnight(Xav), rebound offensive (team) UGA",10 - 12,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,13:38:00,"3pt jump shot (outside right) missed by Quincy Olivari(Xav), rebound defensive Blue Cain(UGA)",10 - 12,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,13:45:00,2pt hook shot (in the paint) made by Dylan James(UGA),10 - 12,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,14:08:00,2pt driving layup (off turnover;fast break) (under the basket) made by Dayvion McKnight(Xav),10 - 10,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,14:13:00,"Turnover lost ball (outside center) Noah Thomasson(UGA), steal Desmond Claude(Xav)",8 - 10,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,14:33:00,"2pt jump shot (2nd chance) (under the basket) missed by Abou Ousmane(Xav), rebound defensive Dylan James(UGA)",8 - 10,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,14:40:00,"2pt driving layup (blocked) (in the paint) missed by Lazar Djokovic(Xav), block Dylan James(UGA), rebound offensive Abou Ousmane(Xav)",8 - 10,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,14:52:00,"2pt layup (under the basket) made by Silas Demary Jr.(UGA), assist Russel Tchewa(UGA)",8 - 10,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,15:08:00,"3pt jump shot (outside right) made by Desmond Claude(Xav), assist Lazar Djokovic(Xav)",8 - 8,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,15:20:00,"2pt layup (under the basket) made by Russel Tchewa(UGA), assist Silas Demary Jr.(UGA)",5 - 8,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,15:42:00,"2pt jump shot (inside right) missed by Quincy Olivari(Xav), rebound defensive Noah Thomasson(UGA)",5 - 6,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,15:53:00,"2pt floating jump shot (in the paint) missed by Noah Thomasson(UGA), rebound defensive Abou Ousmane(Xav)",5 - 6,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,16:04:00,"2pt jump shot (in the paint) missed by Desmond Claude(Xav), rebound defensive Dylan James(UGA)",5 - 6,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,16:20:00,"2pt layup (off turnover;fast break) (under the basket) made by Russel Tchewa(UGA), assist Noah Thomasson(UGA)",5 - 6,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,16:26:00,"Turnover bad pass (outside center) Desmond Claude(Xav), steal Russel Tchewa(UGA)",5 - 4,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,16:37:00,"2pt layup (in the paint) missed by Russel Tchewa(UGA), rebound defensive Abou Ousmane(Xav)",5 - 4,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,16:56:00,"2pt jump shot (fast break) (inside right) made by Abou Ousmane(Xav), assist Desmond Claude(Xav)",5 - 4,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,17:04:00,"2pt layup (under the basket) made by Silas Demary Jr.(UGA), assist Russel Tchewa(UGA)",3 - 4,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,17:19:00,Free throw 3 of 3 made by Quincy Olivari(Xav),34 - 46,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,17:19:00,Free throw 2 of 3 made by Quincy Olivari(Xav),34 - 46,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,17:19:00,Free throw 1 of 3 made by Quincy Olivari(Xav),34 - 46,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,17:19:00,Foul personal (shooting;3 free throws) (outside right) Blue Cain(UGA),0 - 2,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,17:37:00,Free throw 2 of 2 made by Russel Tchewa(UGA),0 - 2,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,17:37:00,Free throw 1 of 2 made by Russel Tchewa(UGA),0 - 1,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,17:37:00,Foul personal (shooting;2 free throws) (inside right) Abou Ousmane(Xav),0 - 0,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,17:52:00,"2pt jump shot (inside center) missed by Dayvion McKnight(Xav), rebound defensive Dylan James(UGA)",0 - 0,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,18:15:00,"3pt jump shot (outside left) missed by Silas Demary Jr.(UGA), rebound defensive (team) Xav",0 - 0,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,18:27:00,"2pt floating jump shot (inside left wing) missed by Desmond Claude(Xav), rebound defensive Blue Cain(UGA)",0 - 0,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,18:49:00,"3pt jump shot (2nd chance;off turnover) (outside left) missed by Noah Thomasson(UGA), rebound defensive (team) Xav",0 - 0,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,19:01:00,"2pt hook shot (off turnover) (in the paint) missed by Dylan James(UGA), rebound offensive Blue Cain(UGA)",0 - 0,5254279,560924,561259,2024-03-19,2024-03-20,NA
1,19:25:00,Turnover bad pass (inside right wing) Dayvion McKnight(Xav),0 - 0,5254279,560924,561259,2024-03-19,2024-03-20,NA
